,id,income,age,experience,married,house_ownership,car_ownership,profession,city,state,current_job_years,current_house_years,risk_flag,risk_flag_prob
21140,21141,5724223,47,0,1,2,0,30,239,11,0,12,0,0.0
21141,21142,4804358,79,19,1,2,0,44,34,25,13,14,0,0.0
21142,21143,237359,56,8,1,2,0,45,233,18,3,13,0,0.26371472221904907
21143,21144,8022426,50,9,1,2,1,31,85,14,9,12,0,0.02830405245433292
21144,21145,9236505,35,19,1,2,0,9,218,0,6,14,0,0.0
21145,21146,6198292,78,17,1,2,0,40,183,11,7,11,0,0.0
21146,21147,1702499,73,12,1,2,0,42,15,22,12,14,0,0.0
21147,21148,9755483,79,15,1,2,0,1,307,25,13,11,0,0.2576214693670381
21148,21149,8774556,63,2,1,2,0,25,121,28,2,12,0,0.0
21149,21150,8786954,54,19,1,2,0,8,222,22,7,10,0,0.0
21150,21151,5336799,22,18,1,2,0,24,207,14,7,12,0,0.0
21151,21152,3075503,32,17,1,2,0,32,46,6,3,13,1,0.6959195515146859
21152,21153,1659986,43,11,1,0,0,29,14,14,11,11,0,0.0
21153,21154,6608769,74,8,0,2,1,28,272,28,3,13,0,0.384032559179623
21154,21155,4626026,28,8,1,2,0,28,31,28,8,14,0,0.0
21155,21156,2526929,22,5,1,2,1,30,7,14,5,12,0,0.059513206861882564
21156,21157,8458068,34,6,1,2,0,16,15,22,6,13,0,0.0
21157,21158,5617309,75,16,0,2,1,26,39,28,6,12,0,0.36106118201213583
21158,21159,5419964,40,4,1,1,1,14,293,22,4,13,0,0.0
21159,21160,5751205,49,10,1,2,1,23,162,28,10,10,0,0.0
21160,21161,6859181,37,6,0,2,0,9,89,28,3,14,0,0.0
21161,21162,6207088,35,16,1,2,0,20,22,2,13,13,1,0.6639046272517835
21162,21163,540938,37,13,1,2,1,30,269,13,12,10,0,0.0
21163,21164,8593281,22,19,1,2,0,8,13,7,11,11,1,0.819744796940342
21164,21165,6319064,60,13,1,2,1,10,218,0,11,12,0,0.0
21165,21166,1620737,54,18,1,2,1,31,198,2,10,11,0,0.41160079715282316
21166,21167,8496659,59,12,1,2,0,3,149,23,8,12,0,0.0
21167,21168,9618732,38,11,1,2,1,5,111,1,11,12,0,0.0
21168,21169,7503211,57,6,1,2,0,26,126,13,6,10,0,0.0
21169,21170,7371023,24,16,1,2,0,28,218,0,10,14,0,0.0
21170,21171,3656909,68,14,1,0,0,39,152,13,4,14,0,0.0
21171,21172,5875578,54,4,1,2,1,48,219,25,4,14,0,0.0
21172,21173,7840891,54,9,0,2,1,10,271,1,6,14,0,0.0
21173,21174,4825413,45,18,1,2,1,9,281,9,11,14,0,0.0
21174,21175,5712282,59,1,0,2,0,20,216,25,1,12,0,0.0
21175,21176,6098816,64,10,1,2,0,18,275,2,8,10,0,0.0
21176,21177,4022242,69,17,1,2,0,32,224,28,9,12,0,0.0
21177,21178,7239804,38,9,1,2,0,38,73,22,9,11,0,0.0
21178,21179,2185636,56,17,1,2,1,12,128,20,6,14,0,0.0
21179,21180,6619884,31,17,1,2,0,43,12,0,12,10,0,0.0
21180,21181,578669,39,9,1,2,0,31,37,11,6,13,0,0.12705792359706655
21181,21182,6585708,52,17,1,2,0,38,54,17,7,14,0,0.10589969211783463
21182,21183,3562528,58,9,1,2,0,34,176,0,9,11,0,0.0
21183,21184,6351922,57,6,0,2,1,16,154,23,5,10,0,0.0
21184,21185,210054,79,14,1,2,0,42,166,12,10,14,0,0.0
21185,21186,6487755,78,12,0,1,0,15,101,25,6,11,0,0.0
21186,21187,7225783,63,9,0,1,1,16,303,11,9,12,0,0.0
21187,21188,6536145,39,0,1,1,0,19,282,5,0,11,0,0.0
21188,21189,4079714,71,5,1,2,1,36,45,28,5,10,0,0.10635737639466293
21189,21190,9497461,67,6,1,2,1,29,171,14,6,14,0,0.0
21190,21191,4217767,28,4,1,2,1,44,302,20,4,13,0,0.0
21191,21192,9541394,22,15,1,2,1,41,251,13,12,11,0,0.0
21192,21193,8217682,67,10,1,0,1,14,274,7,10,10,0,0.4812658189674741
21193,21194,3460056,25,15,1,2,0,33,51,14,8,12,0,0.12427406830140356
21194,21195,1279788,71,5,1,2,1,49,122,11,5,13,0,0.11185875136498448
21195,21196,6035175,63,10,1,1,1,2,262,14,8,13,0,0.0
21196,21197,6530407,54,2,1,2,0,21,202,6,2,11,0,0.0
21197,21198,2259654,42,2,1,2,0,33,77,11,2,10,1,0.518437692107596
21198,21199,2087528,66,2,1,2,0,45,305,14,2,12,0,0.0
21199,21200,8248899,23,7,1,1,0,19,296,22,7,13,0,0.0
21200,21201,6669896,60,15,1,2,1,13,247,25,14,12,0,0.0
21201,21202,3171323,21,17,1,2,0,29,267,8,5,12,0,0.0
21202,21203,8752516,33,2,0,1,0,2,291,22,2,10,0,0.0
21203,21204,9885233,77,7,1,2,0,3,262,14,7,10,0,0.0791736630124895
21204,21205,2451457,31,9,0,2,0,39,64,25,9,12,0,0.0
21205,21206,6577271,51,19,1,2,0,5,244,28,10,10,0,0.0
21206,21207,4260004,27,5,1,0,0,38,254,13,5,13,0,0.0
21207,21208,672968,68,18,0,2,0,49,137,2,5,12,0,0.0
21208,21209,5262116,43,1,1,2,0,28,246,10,1,10,0,0.0
21209,21210,8515666,62,13,0,2,0,37,108,0,7,11,0,0.0
21210,21211,7409595,73,15,1,2,1,18,118,0,6,14,0,0.044707686100490744
21211,21212,4178749,22,3,1,2,0,44,273,13,3,12,0,0.11300758539060819
21212,21213,5021477,60,4,1,2,0,20,18,25,4,10,0,0.0
21213,21214,1586203,65,17,1,2,0,38,172,25,5,10,0,0.0
21214,21215,7441117,51,4,1,2,0,37,57,28,4,13,0,0.0
21215,21216,8171432,69,8,1,1,1,21,9,25,6,10,0,0.2480957668065442
21216,21217,2307412,57,7,1,2,0,41,24,14,5,14,0,0.0
21217,21218,7829891,67,20,1,2,0,3,205,14,9,11,0,0.0
21218,21219,3026261,49,7,1,2,0,49,231,10,7,14,0,0.0
21219,21220,6621319,27,2,1,2,1,39,231,10,2,14,0,0.0
21220,21221,8256373,33,15,1,2,1,32,143,0,7,13,0,0.0
21221,21222,6601303,23,18,1,2,1,21,172,25,4,12,0,0.0
21222,21223,8196418,61,15,1,1,1,30,244,28,5,12,0,0.0
21223,21224,1879497,22,14,1,2,0,26,227,14,3,12,0,0.12095855054578694
21224,21225,6373332,40,1,1,2,1,40,299,22,1,12,0,0.0
21225,21226,4949796,51,16,1,2,0,42,162,28,8,12,0,0.0
21226,21227,9673547,47,6,0,2,0,14,77,11,4,12,0,0.0
21227,21228,4612685,25,19,1,2,1,44,296,22,8,11,0,0.0
21228,21229,3654298,78,18,1,2,1,29,173,25,5,10,0,0.0
21229,21230,8143512,31,7,1,2,0,23,293,22,6,14,1,0.5611374215318987
21230,21231,4334154,78,1,1,2,0,47,62,10,1,13,0,0.0
21231,21232,1864741,63,15,1,2,1,38,200,2,9,12,0,0.0
21232,21233,8925245,63,0,1,2,0,18,166,12,0,10,1,0.7624325884176277
21233,21234,8249799,42,19,1,2,0,50,225,7,12,10,0,0.0
21234,21235,388558,73,16,1,2,0,19,172,25,10,10,0,0.090098060129416
21235,21236,3191887,76,3,1,1,1,40,145,28,3,14,0,0.0
21236,21237,8381715,72,0,1,2,1,46,217,28,0,10,1,0.5794011569773858
21237,21238,6449400,33,18,1,0,0,29,38,11,10,10,0,0.0
21238,21239,1171901,57,10,1,0,1,23,66,2,9,12,0,0.0
21239,21240,2703393,34,17,1,0,0,6,1,24,13,13,0,0.0
21240,21241,6847133,69,7,1,2,0,45,83,10,6,10,0,0.0
21241,21242,7693184,47,2,1,2,1,35,85,14,2,13,0,0.0
21242,21243,9511802,55,10,1,2,1,35,164,4,4,14,0,0.0
21243,21244,9222946,69,19,1,2,0,5,261,2,3,12,0,0.0
21244,21245,109949,25,1,1,2,0,9,48,20,1,12,0,0.0
21245,21246,828507,44,17,1,2,0,33,22,2,4,11,0,0.0
21246,21247,853211,40,5,1,2,0,11,297,22,5,10,0,0.0
21247,21248,64404,45,18,0,2,0,10,175,0,3,14,0,0.0
21248,21249,7962325,61,17,1,2,0,46,53,13,12,12,0,0.0
21249,21250,6702307,62,4,1,2,0,26,271,1,4,13,0,0.0
21250,21251,1270796,27,12,1,2,1,9,213,0,6,10,0,0.0
21251,21252,9768800,66,6,1,2,1,0,284,6,6,10,0,0.13300264808614135
21252,21253,8458068,34,6,1,2,0,16,15,22,6,13,0,0.0
21253,21254,3105209,79,12,1,2,0,15,94,25,5,14,0,0.0
21254,21255,221192,64,20,0,2,1,23,52,7,4,14,0,0.0
21255,21256,4150855,39,1,0,2,0,32,30,11,1,14,0,0.1046310418769649
21256,21257,6578390,48,17,1,2,0,34,182,14,4,13,0,0.0
21257,21258,5294978,42,17,1,2,0,23,281,9,8,11,1,0.6652082103608408
21258,21259,8658604,21,19,1,2,1,20,118,0,14,13,0,0.11396805760809436
21259,21260,2276550,60,9,1,2,0,44,181,28,9,10,0,0.13362847174208878
21260,21261,2537374,45,6,1,2,1,23,2,25,3,10,0,0.0
21261,21262,9043659,62,7,0,2,0,0,202,6,7,14,0,0.0
21262,21263,4830100,37,11,0,2,1,19,303,11,11,12,0,0.0
21263,21264,5478075,42,12,1,2,0,17,1,24,7,13,0,0.0
21264,21265,5761473,54,15,1,2,0,16,208,0,3,12,0,0.06952832100055407
21265,21266,9933885,65,12,1,2,0,12,310,14,4,11,0,0.0
21266,21267,8221840,54,10,1,2,1,18,210,0,10,11,0,0.05598383981646087
21267,21268,9879257,35,8,1,2,1,47,128,20,4,10,0,0.0
21268,21269,8454024,56,7,1,2,0,24,22,2,5,12,0,0.0
21269,21270,7282131,28,19,1,2,0,25,307,25,13,11,0,0.0
21270,21271,4493857,68,3,1,0,0,3,251,13,3,13,0,0.0
21271,21272,8429687,47,0,1,1,0,23,32,28,0,12,0,0.06779881418895929
21272,21273,2628971,30,19,1,2,0,15,109,0,7,14,1,0.5577593778710449
21273,21274,7233894,37,9,1,2,0,3,147,22,3,12,0,0.0
21274,21275,2362103,56,2,1,2,0,16,185,25,2,11,1,0.787931913331098
21275,21276,8739174,28,5,1,2,0,42,83,10,5,12,0,0.0
21276,21277,5931557,67,8,1,2,1,37,244,28,8,12,0,0.0
21277,21278,2945781,40,5,1,2,0,4,133,9,5,10,0,0.0
21278,21279,6513854,25,13,1,2,0,6,271,1,9,11,0,0.0
21279,21280,6969623,26,17,1,2,0,49,241,4,9,11,0,0.0
21280,21281,2074419,37,1,1,2,0,1,167,12,1,11,0,0.0
21281,21282,4205428,49,11,1,2,1,47,121,28,10,13,0,0.0
21282,21283,901466,45,15,1,2,1,50,269,13,8,13,0,0.432348201720572
21283,21284,2570783,55,0,1,1,0,26,217,28,0,11,0,0.0
21284,21285,3450686,25,10,1,2,0,35,130,14,5,12,0,0.0
21285,21286,8072596,52,1,1,2,1,14,80,5,1,13,0,0.3774123624892918
21286,21287,4232176,27,4,1,2,0,38,57,28,3,10,0,0.0
21287,21288,9380612,21,12,1,1,1,0,262,14,4,13,0,0.0
21288,21289,6349226,47,5,1,2,1,30,298,0,5,10,0,0.0738204350865791
21289,21290,3054109,23,1,1,2,1,49,226,14,1,13,0,0.0
21290,21291,6533070,43,16,1,2,1,22,202,6,6,13,0,0.0
21291,21292,6262256,64,3,1,2,1,8,280,0,3,12,0,0.03370900160301004
21292,21293,5638906,46,3,0,2,1,24,265,28,3,13,0,0.0
21293,21294,2423159,25,12,1,2,1,21,183,11,9,10,0,0.08666807198668336
21294,21295,9674252,41,7,1,2,1,36,228,19,6,13,0,0.0
21295,21296,801797,45,16,1,2,0,24,209,5,10,14,0,0.0
21296,21297,5311549,56,12,1,2,0,5,85,14,8,11,0,0.0
21297,21298,8331889,63,0,1,2,0,29,216,25,0,11,0,0.0
21298,21299,5093443,56,2,1,2,0,2,123,23,2,14,0,0.0
21299,21300,5975878,56,17,0,2,0,23,151,2,6,11,0,0.0
21300,21301,2703393,34,17,1,0,0,6,1,24,13,13,0,0.0
21301,21302,3935358,54,15,1,0,1,41,146,25,5,10,0,0.0
21302,21303,1185318,40,3,1,2,0,42,154,23,3,10,0,0.0
21303,21304,4744805,46,5,1,2,1,29,250,17,4,12,0,0.11009149188703807
21304,21305,5982800,39,12,1,2,0,1,68,14,12,10,0,0.0
21305,21306,2165988,58,14,1,1,0,44,268,11,6,13,0,0.0
21306,21307,4247387,65,20,1,2,1,34,270,20,4,10,0,0.0
21307,21308,3791460,22,15,1,2,0,6,27,25,7,14,0,0.0
21308,21309,2262104,73,19,1,2,0,35,82,13,9,11,0,0.08582816169676831
21309,21310,2344971,23,1,1,2,0,32,24,14,1,11,0,0.22189223947884998
21310,21311,9741513,32,11,1,1,1,50,217,28,10,14,0,0.0
21311,21312,4104970,52,18,1,2,0,36,278,28,13,10,0,0.11313376298002013
21312,21313,2518343,53,19,0,2,1,18,293,22,13,12,0,0.18892110652815092
21313,21314,3740856,34,18,1,2,0,34,25,2,8,14,0,0.0
21314,21315,6572051,28,14,1,2,0,19,109,0,9,11,0,0.0
21315,21316,7887547,32,10,1,2,1,12,86,1,10,12,0,0.0
21316,21317,5160725,46,16,1,2,0,28,172,25,3,11,0,0.0
21317,21318,7436747,25,3,1,2,1,42,87,22,3,14,0,0.0
21318,21319,7164170,49,19,1,2,0,22,246,10,3,11,0,0.0
21319,21320,8294556,72,17,1,1,0,25,162,28,13,13,0,0.0
21320,21321,1270796,27,12,1,2,1,9,213,0,6,10,0,0.0
21321,21322,8295968,23,18,1,0,0,33,39,28,5,14,0,0.06091760423382507
21322,21323,8306987,66,0,1,2,0,44,290,14,0,12,0,0.0
21323,21324,7177475,54,9,1,2,1,4,153,0,7,12,0,0.0
21324,21325,4205428,49,11,1,2,1,47,121,28,10,13,0,0.0
21325,21326,4707757,66,4,0,2,0,4,134,6,4,11,0,0.0
21326,21327,6320390,46,8,1,2,1,30,219,25,3,11,0,0.05079097038202888
21327,21328,7839650,55,19,1,2,1,0,306,28,8,13,0,0.1669663325040062
21328,21329,2928073,54,13,1,2,0,45,1,24,13,14,0,0.0
21329,21330,3608658,70,18,1,2,0,14,65,13,4,11,0,0.0
21330,21331,5279919,38,19,1,1,0,23,169,22,3,10,0,0.3610682054347671
21331,21332,4887997,77,20,1,2,0,22,176,0,10,13,0,0.0
21332,21333,2124447,65,1,1,2,0,25,156,28,1,10,0,0.0
21333,21334,9238134,78,2,1,2,0,8,91,22,2,11,0,0.0
21334,21335,6178223,46,19,1,1,1,2,146,25,11,13,0,0.0
21335,21336,987476,33,17,1,2,1,6,157,25,14,12,0,0.0
21336,21337,1047915,23,4,1,2,1,4,85,14,4,11,0,0.4812470653413426
21337,21338,121035,71,12,1,2,0,38,153,0,11,13,0,0.0
21338,21339,7310061,37,10,1,2,0,50,68,14,6,11,0,0.47644720475543323
21339,21340,7109627,74,20,1,0,1,39,199,25,14,14,0,0.0
21340,21341,6982803,38,17,1,2,0,15,35,19,5,11,0,0.0
21341,21342,9768782,61,10,1,2,1,46,113,2,5,11,0,0.4623663405327942
21342,21343,6301452,71,4,1,2,0,38,54,17,3,12,0,0.0
21343,21344,3139818,57,20,0,2,0,0,207,14,3,10,0,0.0
21344,21345,7068508,24,13,1,2,0,40,235,22,9,14,0,0.0
21345,21346,1309803,55,9,1,2,0,4,266,25,9,12,0,0.0
21346,21347,2528206,65,6,1,2,0,2,73,22,6,10,0,0.0
21347,21348,7312632,53,8,1,2,0,15,164,4,8,12,0,0.0
21348,21349,6809745,74,0,1,2,1,47,173,25,0,13,0,0.0
21349,21350,5618559,59,9,0,2,0,38,55,14,9,10,0,0.0
21350,21351,5795557,52,13,1,2,0,37,33,28,5,13,0,0.0
21351,21352,6178223,46,19,1,1,1,2,146,25,11,13,0,0.0
21352,21353,72998,51,16,1,2,0,26,237,2,13,13,1,0.8095065705499971
21353,21354,4125869,47,19,1,2,0,25,214,5,13,12,1,0.5209780859925301
21354,21355,9846056,28,12,1,2,0,1,216,25,12,13,0,0.0
21355,21356,5695568,45,3,1,2,0,20,249,13,3,11,0,0.0
21356,21357,830380,47,15,1,2,1,38,137,2,3,14,0,0.0
21357,21358,2188913,66,19,1,2,0,17,44,20,3,12,0,0.0
21358,21359,5610392,31,6,0,2,0,14,234,0,6,10,0,0.0
21359,21360,6530277,32,5,1,2,0,43,280,0,5,13,0,0.0
21360,21361,5459967,21,12,1,2,0,32,101,25,6,10,0,0.2268674155865991
21361,21362,6738140,65,4,1,2,0,15,179,23,4,13,0,0.0
21362,21363,1669120,77,19,1,2,1,21,232,14,9,10,0,0.0
21363,21364,1625328,49,19,1,2,1,24,28,25,9,12,0,0.0
21364,21365,8958480,49,2,1,2,0,50,50,13,2,13,0,0.0
21365,21366,5018408,63,16,1,2,0,20,164,4,8,12,0,0.11126042643835204
21366,21367,5169846,54,13,1,2,0,32,213,0,5,10,0,0.0
21367,21368,7710784,61,19,1,2,1,27,250,17,3,10,0,0.44021295737693494
21368,21369,3958023,39,19,1,2,0,8,135,10,5,11,0,0.0
21369,21370,8397031,54,12,1,2,0,11,0,0,10,12,0,0.0
21370,21371,2588052,79,14,1,2,0,36,100,2,3,13,0,0.0
21371,21372,2936833,57,9,1,2,1,6,114,28,9,13,0,0.48156252989494297
21372,21373,3023675,75,20,1,2,0,0,301,11,3,13,0,0.0
21373,21374,7515439,74,6,1,2,0,39,77,11,6,11,1,0.559705656955914
21374,21375,1115853,29,11,0,1,1,8,290,14,10,11,0,0.1004211707255421
21375,21376,3069692,47,19,1,0,0,43,282,5,5,11,0,0.0
21376,21377,9791269,51,7,1,2,0,13,23,28,6,10,0,0.0
21377,21378,3318035,55,4,1,2,1,19,312,0,4,13,0,0.0
21378,21379,478257,24,16,0,2,1,2,18,25,8,12,0,0.09820712497992201
21379,21380,1692995,46,8,1,2,0,43,25,2,8,14,1,0.6937478512634221
21380,21381,7335666,56,13,1,2,0,41,81,10,8,12,0,0.0
21381,21382,412015,23,8,1,2,0,47,110,7,4,10,0,0.0
21382,21383,5641705,23,6,1,2,0,17,216,25,6,11,0,0.0
21383,21384,9530702,57,12,1,2,0,17,199,25,8,11,0,0.0
21384,21385,4862321,65,16,0,2,1,45,207,14,9,11,0,0.20318211672576864
21385,21386,2802877,70,14,1,2,0,28,74,17,10,11,1,0.7246730948949568
21386,21387,4230817,42,0,1,2,0,44,54,17,0,12,0,0.09564589142990088
21387,21388,5714288,44,0,1,2,0,7,30,11,0,14,0,0.0
21388,21389,9041615,79,2,1,2,0,32,294,12,2,11,0,0.0
21389,21390,9815621,58,20,1,2,0,49,81,10,6,11,0,0.11726121587473815
21390,21391,7642419,39,12,0,2,0,36,1,24,12,10,0,0.0
21391,21392,9131115,23,4,1,2,0,6,226,14,4,10,0,0.0
21392,21393,7779633,57,10,1,2,0,1,297,22,10,13,0,0.0
21393,21394,1536602,44,5,1,2,0,33,39,28,5,12,0,0.0
21394,21395,1097615,59,15,0,2,0,48,316,7,5,14,0,0.0
21395,21396,1369446,59,3,1,2,0,38,35,19,3,11,1,0.8130498282341306
21396,21397,1923950,50,12,1,2,0,26,67,3,3,14,0,0.0
21397,21398,8446445,36,6,1,2,0,9,47,4,6,10,0,0.0
21398,21399,4737242,29,5,0,2,0,16,105,0,5,13,0,0.0
21399,21400,6460510,23,17,0,2,0,6,272,28,12,14,0,0.0
21400,21401,7396490,59,0,0,2,1,1,86,1,0,11,0,0.0
21401,21402,6802026,69,7,1,2,1,27,148,5,7,10,0,0.0
21402,21403,3219536,33,18,1,2,1,35,154,23,6,13,0,0.0
21403,21404,7556052,57,16,1,1,1,38,104,25,3,13,0,0.3344089508630426
21404,21405,1410169,29,17,1,2,0,6,174,19,5,13,0,0.0
21405,21406,3867310,28,20,1,2,0,44,244,28,7,14,0,0.0
21406,21407,6389669,33,13,0,2,0,7,34,25,11,11,0,0.0
21407,21408,4869527,26,3,1,2,0,14,5,16,3,10,0,0.11341929127942943
21408,21409,3323452,76,18,1,2,1,40,189,6,14,13,0,0.0
21409,21410,9867208,21,3,1,2,0,36,288,0,3,10,0,0.0
21410,21411,9728603,35,2,1,2,1,16,106,11,2,11,0,0.11535156326509571
21411,21412,9981206,61,18,1,2,0,12,42,2,12,10,0,0.0
21412,21413,1727393,44,8,1,2,0,33,305,14,8,12,0,0.0
21413,21414,2442525,54,18,1,0,0,49,257,22,4,14,0,0.0
21414,21415,8293725,62,1,1,2,1,46,249,13,1,14,0,0.20851297204406208
21415,21416,8305013,45,0,1,2,0,44,78,27,0,11,0,0.0
21416,21417,2036508,67,19,1,2,0,7,14,14,6,10,0,0.0
21417,21418,7851638,51,9,1,2,0,21,57,28,9,12,1,0.6673264410208587
21418,21419,8621608,74,13,1,2,0,4,313,0,4,13,0,0.0
21419,21420,782667,79,11,1,2,1,44,283,6,11,13,0,0.0
21420,21421,6640784,35,10,1,2,1,40,27,25,5,12,0,0.0
21421,21422,2668972,45,15,1,2,0,27,211,14,6,12,0,0.11362913594190474
21422,21423,1780484,24,10,1,2,0,43,109,0,5,13,1,0.6698289732365496
21423,21424,961937,57,13,1,2,0,27,26,22,5,10,0,0.0
21424,21425,4409735,54,2,1,2,0,22,192,25,2,10,1,0.7312685325235996
21425,21426,9078403,25,18,0,2,0,35,312,0,9,12,0,0.0
21426,21427,7497394,63,11,1,2,0,47,189,6,11,11,0,0.16014777218664766
21427,21428,8709947,50,19,1,2,0,40,63,1,4,13,0,0.0
21428,21429,3657620,54,3,1,2,0,25,268,11,3,13,0,0.0
21429,21430,2151690,45,16,1,2,0,32,133,9,10,12,0,0.2270433724853702
21430,21431,9846008,48,0,1,2,0,18,117,10,0,13,0,0.0
21431,21432,971966,79,10,1,2,1,29,189,6,5,12,0,0.0
21432,21433,9002497,25,11,1,2,0,11,308,6,11,12,0,0.0
21433,21434,1568292,48,1,1,2,0,49,220,18,1,14,0,0.0
21434,21435,3450686,25,10,1,2,0,35,130,14,5,12,0,0.0
21435,21436,5557295,29,2,1,2,0,39,309,25,2,13,0,0.0
21436,21437,6481349,75,9,1,1,0,21,91,22,9,12,0,0.07333484783245935
21437,21438,317564,32,4,1,2,0,33,145,28,4,14,0,0.0
21438,21439,8433425,63,13,0,2,0,27,278,28,6,10,0,0.0
21439,21440,8913238,72,14,0,2,0,3,140,1,5,12,0,0.0
21440,21441,6561990,78,13,1,2,0,26,104,25,3,12,0,0.0
21441,21442,6889141,62,13,1,2,1,42,231,10,10,13,0,0.0
21442,21443,3204106,27,17,1,2,0,32,174,19,7,12,0,0.0
21443,21444,7492021,55,19,1,2,0,1,242,0,4,13,0,0.0
21444,21445,4288269,57,2,0,2,1,21,198,2,2,10,0,0.1036647314040561
21445,21446,7449317,38,4,1,2,1,36,49,0,4,10,0,0.0
21446,21447,4664200,45,0,1,2,0,10,307,25,0,14,0,0.14605045367604244
21447,21448,2799879,44,0,1,2,0,34,127,13,0,11,0,0.0
21448,21449,1161306,32,5,1,2,0,40,72,0,5,10,0,0.0
21449,21450,5850867,30,1,0,2,1,15,179,23,1,10,0,0.48020321226708973
21450,21451,4700701,48,14,1,2,1,42,305,14,12,12,0,0.0
21451,21452,6735953,36,19,1,2,0,40,66,2,12,10,0,0.0
21452,21453,3480114,40,9,1,2,1,2,256,2,9,12,0,0.0
21453,21454,6677142,26,12,1,2,0,25,311,22,10,11,0,0.0
21454,21455,6307225,57,11,1,2,1,6,42,2,8,12,0,0.4961798586295338
21455,21456,1577761,22,16,0,2,0,29,47,4,7,12,0,0.0
21456,21457,9738992,35,17,1,2,1,46,24,14,13,12,0,0.0
21457,21458,9915997,36,0,1,2,0,37,296,22,0,14,0,0.2612789491381689
21458,21459,5910401,68,14,1,2,1,8,224,28,14,10,0,0.0
21459,21460,8835486,55,0,1,2,0,20,55,14,0,14,0,0.0
21460,21461,4610717,71,13,1,2,0,12,65,13,9,14,0,0.12668058389441497
21461,21462,2389351,62,5,1,0,0,1,243,6,5,14,0,0.0
21462,21463,8909885,22,3,0,2,1,14,76,2,3,11,0,0.0
21463,21464,80183,72,4,1,2,1,23,281,9,4,13,1,0.5428695158466106
21464,21465,1743615,21,1,1,2,1,16,169,22,1,13,0,0.0
21465,21466,9641617,61,6,1,2,0,0,246,10,6,10,0,0.0
21466,21467,3071743,59,16,1,0,1,32,281,9,10,14,0,0.0
21467,21468,892655,53,4,1,2,0,50,313,0,4,10,0,0.0
21468,21469,4373442,46,1,1,2,0,38,8,12,1,10,0,0.0
21469,21470,2499276,21,0,1,2,0,37,83,10,0,12,1,0.8648935728757721
21470,21471,3023675,75,20,1,2,0,0,301,11,3,13,0,0.0
21471,21472,4886627,30,0,1,1,1,7,139,20,0,11,0,0.0
21472,21473,8683216,21,0,0,2,0,7,193,25,0,12,1,0.8122800968943491
21473,21474,108321,26,18,1,2,0,28,246,10,6,13,0,0.23976389539927098
21474,21475,3278154,56,20,1,2,0,49,104,25,6,12,0,0.0
21475,21476,7171033,68,19,0,2,0,14,129,19,4,10,0,0.0
21476,21477,7497401,79,15,1,2,1,12,19,6,4,10,0,0.0
21477,21478,8310425,59,6,0,2,0,41,291,22,6,14,0,0.0
21478,21479,296613,23,3,1,2,1,18,191,23,3,13,0,0.0
21479,21480,2559472,39,10,1,2,1,28,124,14,10,10,0,0.0
21480,21481,9610065,23,17,1,2,1,26,180,28,6,11,0,0.0
21481,21482,5522256,53,16,1,2,1,3,92,25,3,11,0,0.08121571597065773
21482,21483,8868239,59,16,1,2,0,31,83,10,10,14,0,0.09673015747634739
21483,21484,825128,39,8,1,2,0,5,163,12,8,14,0,0.0
21484,21485,1708734,69,11,0,2,1,28,253,17,11,11,0,0.0
21485,21486,9321669,57,15,0,1,0,8,249,13,7,10,0,0.11513446047574179
21486,21487,8936935,36,0,1,2,0,46,140,1,0,14,1,0.8169705048505463
21487,21488,2175504,72,14,1,2,0,26,185,25,11,11,0,0.0
21488,21489,8458068,34,6,1,2,0,16,15,22,6,13,0,0.0
21489,21490,1213131,67,8,1,2,0,40,1,24,8,11,0,0.0
21490,21491,2442625,67,9,0,2,1,24,109,0,7,12,0,0.24612624343124043
21491,21492,8776228,37,15,1,2,1,32,65,13,14,11,0,0.4822630651332005
21492,21493,355672,47,11,1,2,0,40,263,13,11,14,1,0.7183939647089758
21493,21494,3593774,57,11,1,2,0,47,130,14,11,11,1,0.5561367337922469
21494,21495,8732919,54,18,1,2,0,39,270,20,5,13,1,0.737780939820881
21495,21496,7319293,40,6,1,2,0,18,230,19,4,14,0,0.0
21496,21497,3478269,28,2,1,2,0,43,103,28,2,13,0,0.0
21497,21498,6029688,76,16,1,1,1,14,126,13,14,13,0,0.0
21498,21499,5604484,51,14,1,2,0,26,270,20,4,13,1,0.6543481343985227
21499,21500,7906689,22,5,1,2,0,19,31,28,5,12,0,0.0
21500,21501,1473816,68,10,1,2,0,7,211,14,10,12,0,0.0
21501,21502,9931746,53,12,1,2,1,6,161,14,3,14,0,0.0857284103959621
21502,21503,5152202,78,10,1,2,0,17,134,6,10,12,0,0.0
21503,21504,2262174,43,8,1,2,0,35,42,2,8,12,0,0.0785547895262145
21504,21505,3698832,71,13,1,1,0,47,98,6,11,14,0,0.10792569507325421
21505,21506,9612896,30,9,1,2,1,44,49,0,5,14,0,0.0
21506,21507,6837661,34,16,1,2,0,1,6,20,12,13,0,0.0
21507,21508,8964846,23,12,1,2,0,2,149,23,5,13,0,0.0
21508,21509,7239452,62,18,1,2,1,11,234,0,5,13,0,0.0
21509,21510,7239452,62,18,1,2,1,11,234,0,5,13,0,0.0
21510,21511,6979169,60,20,1,2,0,24,270,20,4,11,0,0.0
21511,21512,2062048,50,3,1,2,1,29,34,25,3,11,1,0.5245308708613591
21512,21513,8645202,65,9,1,1,0,48,184,10,9,13,0,0.0
21513,21514,4935105,74,17,1,2,0,35,104,25,5,10,0,0.0
